date,above_20_ema__pct,above_20_ema__50_50,above_50_ema__pct,above_50_ema__50_50,52_week_high_low_within_10__low,52_week_high_low_within_10__high,3_above_200_ema__pct,3_above_200_ema__50_50,5_advance_decline_ratio__advance,5_advance_decline_ratio__decline,current_previous_yr_volumes_crores__current,current_previous_yr_volumes_crores__1_yr_back,drawdowns_peaks__blw_3,gold_etfs_nifty_1_month_chg__gold,gold_etfs_nifty_1_month_chg__nifty,breadth_above_500_trend_reversal__up_4_5_today,breadth_above_500_trend_reversal__down_4_5_today,breadth_above_500_trend_reversal__up_20_in_5d,breadth_above_500_trend_reversal__down_20_in_5d,breadth_above_500_trend_reversal__above_20dma,breadth_above_500_trend_reversal__below_20dma,breadth_above_500_trend_reversal__above_50dma,breadth_above_500_trend_reversal__below_50dma,breadth_above_500_trend_reversal__above_200dma,breadth_above_500_trend_reversal__below_200dma,new_high_low_bearishness_bullishness__high,new_high_low_bearishness_bullishness__low,nifty_500_above_below_200_ema__above_200_ema,nifty_500_above_below_200_ema__below_200_ema,nifty_500_above_below_200_ema__60,oversold_overbought_rsi__oversold,oversold_overbought_rsi__overbought,weekly_rsi_50_50__below_rsi_50,weekly_rsi_50_50__above_rsi_50,10_from_10dema__10_10ema,15_up_10_down__15_in_5d,15_up_10_down__10_in_5d,4_advance_decline__4_advance,4_advance_decline__4_decline,4_advance_decline_today__4_advance,4_advance_decline_today__4_decline,4_advance_decline_today__net_breadth,52_wk_high_low__new_52_wk_high,52_wk_high_low__new_52_wk_low,52_wk_high_low_today__new_52_wk_high,52_wk_high_low_today__new_52_wk_low,above_10ma__pct,above_200ma__above_200ma,above_20ma__pct,above_50ma__above_50ma,mbm_2_0_magnitude__abv_10ma,mbm_2_0_magnitude__abv_20ma,mbm_2_0_magnitude__abv_50ma,mbm_2_0_magnitude__abv_200ma,mbm_2_0_velocity_advanced__breakouts,mbm_2_0_velocity_advanced__breakdowns,mbm_2_0_velocity_advanced__up_close,mbm_2_0_velocity_advanced__down_close,mbm_2_0_velocity_advanced__new_52_wk_high,mbm_2_0_velocity_advanced__new_52_wk_low,mbm_2_0_velocity_advanced__net_nh_nl,mbm_2_0_velocity_advanced__15_52wh,mbm_2_0_velocity_advanced__15_52wl,mbm_2_0_velocity_advanced__net_15_h_l,mbm_2_0_velocity_advanced__30_52wh,mbm_2_0_velocity_advanced__30_52_wl,mbm_2_0_velocity_advanced__net_30_h_l,mbm_2_0_velocity_basic__4_advance,mbm_2_0_velocity_basic__4_decline,mbm_2_0_velocity_basic__net_breadth,mbm_2_0_velocity_basic__3_range,mbm_2_0_velocity_basic__5d_range,mbm_2_0_velocity_basic__volume,mbm_2_0_velocity_basic__15_in_5d,mbm_2_0_velocity_basic__10_in_5d,mbm_2_0_velocity_basic__10_10ema,net_breadth__net_breadth,net_nh_nl__net_nh_nl,volume__volume
2025-03-04,9.2405,50,,,53.038,4.0506,12.1519,50,,,,,155,,,149,46,4,17,188,1729,152,1766,222,1696,9,337,,,,,,,,,,,,,,,,,,,,,,,,12.568,7.62,5.6408,9.0549,34.5868,19.0995,31.9027,21.5026,0.3464,15.6853,-15.3389,3.3152,54.9728,-51.6576,17.714,68.7284,-51.0143,11.0341,4.1069,6.9273,11.5784,0.5443,1.1369,0.2969,22.7115,6.5809,,,
2025-03-05,18.0784,50,,,46.692,4.804,14.4543,50,,,,,30,,,465,8,4,7,370,1551,195,1727,273,1649,9,62,,,,,,,,,,,,,,,,,,,,,,,,35.7072,17.2601,7.7646,11.6716,56.4787,5.2423,58.669,14.1509,0.3462,2.7695,-2.4233,4.2038,48.9614,-44.7577,19.9308,66.4688,-46.5381,33.1355,0.7418,32.3937,14.8863,0.5935,1.5075,0.544,9.2483,2.0277,,,
2025-03-06,28.3186,50,,,38.6009,4.9726,16.2663,50,,,,,35,,,245,8,11,2,578,1340,269,1650,305,1614,13,20,,,,,,,,,,,,,,,,,,,,,,,,59.3472,27.547,11.4738,13.5509,43.7191,4.1048,42.6471,24.0964,0.4451,0.8902,-0.4451,4.6489,41.3452,-36.6963,21.7112,64.4906,-42.7794,18.6449,0.9891,17.6558,27.6954,0.5935,1.3816,1.7804,2.9674,0.8902,,,
2025-03-07,35.9039,50,,,33.9233,5.1412,17.5727,50,,,,,72,,,166,18,31,2,717,1206,292,1632,329,1595,13,17,,,,,,,,,,,,,,,,,,,,,,,,69.0594,36.8812,13.0693,15.0495,31.0396,5.396,44.1786,34.8624,0.495,0.6931,-0.198,4.8515,37.5248,-32.6733,22.7228,63.2673,-40.5446,13.7129,1.8812,11.8317,29.0099,1.0396,1.0457,5.5941,1.1881,0.5446,,,
2025-03-10,22.8188,50,,,43.1628,4.9916,15.604,50,,,,,906,,,31,372,28,1,450,1474,240,1685,287,1638,13,43,70.0422,29.9578,60,369,62,0.8599,0.1183,,,,,,,,,,,,,,,,,36.0178,22.1344,10.2767,12.8458,16.2549,45.3557,17.9331,63.7255,0.5435,2.0751,-1.5316,4.7431,45.751,-41.0079,20.6522,65.8597,-45.2075,2.915,28.9032,-25.9881,13.1423,1.2846,0.7853,5.7312,0.7905,0.7411,,,
2025-03-11,21.0038,50,,,45.6769,5.0612,15.1835,50,,,,,410,,,43,120,22,2,406,1517,228,1696,276,1648,8,121,,,,,,,,,,,,,,,,,,,,,,,,30.6587,19.6632,9.7078,12.4319,10.6488,32.6399,30.2326,32.17,0.3467,5.7454,-5.3987,4.6062,47.7959,-43.1897,19.9108,66.8648,-46.9539,3.2194,10.5002,-7.2808,22.2883,1.0896,0.6404,3.2194,1.2878,1.2878,,,
2025-03-12,19.688,50,,,47.597,5.3963,14.4182,50,,,,,296,,,35,68,9,3,381,1541,228,1695,264,1659,10,150,,,,,,,,,,,,,,,,,,,,,,,,26.3366,17.8218,9.5545,11.6337,14.1584,18.1683,20.2797,37.3297,0.4455,7.1287,-6.6832,4.4059,50.099,-45.6931,19.7525,67.6238,-47.8713,2.8713,6.7822,-3.9109,23.5149,1.6832,0.5514,1.6832,3.6139,1.4851,,,
2025-03-13,18.1511,50,,,48.5859,5.1076,13.9721,50,,,,,258,,,34,56,4,5,352,1570,223,1700,257,1666,5,178,,,,,,,,,,,,,,,,,,,,,,,,21.7047,16.6006,9.5144,11.2983,14.4202,15.0644,17.8694,36.5132,0.1982,8.5233,-8.3251,4.2616,51.2389,-46.9772,18.9792,68.1863,-49.2071,2.5768,5.5005,-2.9237,31.5659,1.7839,0.572,1.1397,10.3072,1.7344,,,
2025-03-17,20.3432,50,,,50.0628,5.4835,14.3156,50,,,,,440,,,56,126,4,12,403,1523,236,1691,260,1667,20,285,79.1139,20.8861,60,163,79,0.7719,0.2055,,,,,,,,,,,,,,,,,23.0503,18.3119,9.8223,11.4511,17.4235,23.5933,24.0793,49.3724,0.5429,13.7216,-13.1787,4.5903,53.0109,-48.4205,19.003,68.0652,-49.0622,4.1955,11.6486,-7.4531,25.5676,1.7275,1.0265,0.4936,23.1984,3.3564,,,
2025-03-18,36.0842,50,,,45.3895,6.1895,16.3368,50,,,,,78,,,314,18,11,2,706,1220,325,1601,305,1622,21,105,,,,,,,,,,,,,,,,,,,,,,,,44.4059,29.4554,13.3663,13.4653,43.6634,6.7822,49.8866,34.3066,0.5446,4.802,-4.2574,5,48.6634,-43.6634,21.3366,66.0891,-44.7525,21.7822,2.3267,19.4554,27.3762,2.5743,1.6992,1.1386,6.0396,1.4851,,,
2025-03-19,51.83,50,,,37.8208,6.605,18.8473,50,,,,,29,,,343,7,17,2,1045,881,474,1453,357,1570,27,37,,,,,,,,,,,,,,,,,,,,,,,,70.955,46.957,20.0396,15.8832,48.8372,4.2553,50.8612,13.9535,0.8412,1.6823,-0.8412,5.6408,42.0584,-36.4176,24.3939,63.7308,-39.337,24.8392,0.5938,24.2454,25.4824,1.8308,2.8916,2.3256,1.7813,0.7917,,,
2025-03-20,56.3315,50,,,34.918,6.8995,20.8666,50,,,,,89,,,132,19,23,1,1141,787,563,1366,401,1528,24,24,,,,,,,,,,,,,,,,,,,,,,,,74.3196,51.5092,22.9589,17.4666,29.7378,6.4819,32.6123,30.5344,0.6432,1.0391,-0.3958,6.4325,40.475,-34.0426,25.0371,63.6319,-38.5948,9.6982,1.9792,7.719,26.8184,1.5339,2.2804,3.5626,1.4844,0.6927,,,
2025-03-21,67.7881,50,,,27.8806,7.6535,23.8015,50,,,,,55,,,230,12,58,0,1382,547,695,1235,466,1464,19,20,,,,,,,,,,,,,,,,,,,,,,,,82.286,65.1658,29.2429,20.287,36.2197,5.6903,44.5355,25.2174,0.7422,0.7917,-0.0495,6.8283,33.9436,-27.1153,27.2637,60.861,-33.5972,16.1306,1.4349,14.6957,26.6205,1.237,3.5608,7.8179,0.8906,0.4948,,,
2025-03-24,71.6792,50,,,23.5171,8.9808,27.6107,50,,,,,90,,,173,14,132,1,1464,465,812,1117,533,1397,31,22,78.0591,21.9409,60,257,76,0.7678,0.2105,,,,,,,,,,,,,,,,,82.8487,69.4431,34.894,22.6713,35.8305,5.7171,33.2875,32.7586,1.2321,0.8379,0.3943,7.6392,30.9512,-23.312,28.5362,59.0931,-30.5569,11.9271,1.8728,10.0542,27.0577,1.6264,3.4693,15.722,0.5914,0.4436,,,
2025-03-25,57.437,50,,,32.3109,7.9832,25.2101,50,,,,,732,,,40,211,43,0,1166,765,680,1250,483,1448,18,46,,,,,,,,,,,,,,,,,,,,,,,,58.3292,52.2491,28.176,20.2175,13.0499,36.3322,23.4848,53.6054,0.5437,2.175,-1.6312,6.7227,37.914,-31.1913,26.347,61.8883,-35.5413,3.0648,19.476,-16.4113,15.3732,1.3347,2.5936,6.1295,0.692,0.5437,,,
2025-03-26,46.8094,50,,,38.581,7.5567,23.0898,50,,,,,648,,,24,180,18,3,943,989,586,1346,447,1485,11,112,,,,,,,,,,,,,,,,,,,,,,,,38.6858,40.3162,23.0731,18.4783,10.4249,30.7806,18.9573,59.5506,0.3458,5.0889,-4.7431,6.3735,43.0336,-36.6601,24.6542,64.8715,-40.2174,1.9763,18.33,-16.3538,21.4921,1.5316,1.5921,2.0751,3.7549,1.2352,,,
2025-03-27,48.1326,50,,,38.5229,8.3508,24.9266,50,,,,,340,,,122,84,12,3,976,957,634,1299,485,1448,9,208,,,,,,,,,,,,,,,,,,,,,,,,43.4503,41.7202,25.5067,19.9703,22.8868,21.2061,34.7732,47.5524,0.2472,9.5897,-9.3426,6.7721,43.9446,-37.1725,25.0618,64.3599,-39.2981,7.9585,10.084,-2.1256,20.6624,1.6312,4.5439,1.7301,6.6733,2.0761,,,
2025-03-28,43.6478,50,,,40.4612,8.1342,23.9832,50,,,,,299,,,54,58,8,2,884,1049,620,1313,471,1462,19,197,,,,,,,,,,,,,,,,,,,,,,,,36.3951,37.0864,25.037,19.2099,27.6049,18.2716,14.8479,37.5676,0.3951,9.037,-8.642,6.963,44.5926,-37.6296,24.8889,65.1852,-40.2963,4.0988,6.8642,-2.7654,16.8395,2.0741,1.3182,1.1358,12.3457,2.6173,,,
2025-04-01,50.5627,50,,,36.7653,7.0029,22.426,50,,,,,113,,,292,31,7,3,1043,895,639,1299,440,1498,33,76,75.3165,24.6835,60,155,63,0.7849,0.1934,,,,,,,,,,,,,,,,,54.0394,47.0443,26.9951,19.3103,42.3153,7.3399,54.1327,39.5973,0.3941,3.2512,-2.8571,7.1429,40.5419,-33.399,25.9113,63.6453,-37.734,22.9064,2.9064,20,21.6749,1.6749,0.1931,1.0837,5.7143,0.5911,,,
2025-04-02,61.2322,50,,,31.14,8.0889,24.9371,50,,,,,46,,,150,10,11,1,1235,701,742,1194,497,1439,25,26,,,,,,,,,,,,,,,,,,,,,,,,68.5432,57.2346,31.4074,21.5802,23.4074,5.4321,55.4852,16.3636,0.3951,1.1852,-0.7901,7.7531,36.0494,-28.2963,27.6543,62.2222,-34.5679,12.9877,0.8889,12.0988,26.5185,1.7778,0.1914,1.6296,1.284,0.3457,,,
2025-04-03,69.7275,50,,,25.4088,8.26,27.5052,50,,,,,78,,,195,18,29,2,1390,548,866,1072,543,1395,22,14,,,,,,,,,,,,,,,,,,,,,,,,79.5556,68.3951,38.2716,24.1481,30.321,5.9259,50.1629,25.8333,0.4444,0.5432,-0.0988,7.6543,30.3704,-22.716,28.8395,60.3457,-31.5062,15.2099,1.5309,13.679,26.963,2.0247,0.3662,4.6914,0.9877,0.4938,,,
2025-04-04,39.8827,50,,,35.4001,6.3259,22.4969,50,,,,,1053,,,26,460,21,7,780,1157,550,1387,440,1497,13,52,,,,,,,,,,,,,,,,,,,,,,,,41.1358,40.6914,25.5309,19.7037,9.4321,54.4691,30.3665,55.485,0.3951,2.4691,-2.0741,5.679,38.963,-33.284,24.5926,64.5926,-40,2.8642,30.2222,-27.358,13.037,1.7778,0.3914,4.3457,2.7654,1.1358,,,
2025-04-07,15.4777,50,,,46.8919,4.5474,15.8949,50,,,,,1557,,,6,814,13,15,293,1646,290,1649,298,1641,8,544,74.4726,25.5274,60,158,63,0.7864,0.1936,,,,,,,,,,,,,,,,,12.6295,15.3922,12.8268,13.4188,3.5027,94.8199,28.169,57.4402,0.1973,23.8283,-23.631,3.7494,48.594,-44.8446,19.7829,69.9063,-50.1233,0.9867,54.4647,-53.478,9.0281,0.3453,0.8787,2.3187,10.9521,4.6374,,,
2025-04-08,29.0444,50,,,40.3604,5.0712,19.321,50,,,,,45,,,254,11,5,7,557,1382,434,1505,371,1568,10,14,,,,,,,,,,,,,,,,,,,,,,,,31.8519,29.679,19.6543,16.6914,58.1235,4.8395,34.6644,25.5102,0.3457,0.5926,-0.2469,4.7901,41.7778,-36.9877,22.2222,66.8148,-44.5926,20.1481,1.2346,18.9136,19.4568,0.3457,0.1757,1.7284,6.3704,1.2346,,,
2025-04-09,26.1635,50,,,42.6415,5.5346,18.5744,50,,,,,318,,,36,87,5,17,499,1439,392,1546,356,1582,14,33,,,,,,,,,,,,,,,,,,,,,,,,27.6186,26.2846,17.6877,15.6126,9.8814,19.9605,33.5,37.1287,0.4447,1.5316,-1.087,5.0889,44.664,-39.5751,21.1957,67.836,-46.6403,3.3103,7.4111,-4.1008,30.3854,0.3953,0.1074,1.2352,12.8953,1.9763,,,
2025-04-11,46.0444,50,,,35.5797,6.4881,22.3943,50,,,,,22,,,307,2,4,2,903,1037,571,1369,441,1499,27,12,,,,,,,,,,,,,,,,,,,,,,,,54.0701,45.6339,26.443,19.7336,50.962,2.96,42.5944,18.3333,0.4933,0.4933,0,5.8707,37.0005,-31.1297,24.4203,65.1209,-40.7005,21.707,0.5427,21.1643,31.1791,0.592,0.2581,1.184,6.9561,0.3453,,,
2025-04-15,74.6983,50,,,24.5943,7.99,27.965,50,,,,,26,,,437,5,15,0,1477,465,891,1051,557,1385,29,7,79.3249,20.6751,60,72,82,0.6654,0.3146,,,,,,,,,,,,,,,,,85.5315,73.4252,39.8622,24.5571,53.5925,2.4606,56.382,18,0.9843,0.2461,0.7382,7.6772,26.0827,-18.4055,28.5925,60.0886,-31.4961,30.2165,0.4429,29.7736,31.4961,0.8366,0.3941,2.6083,0.935,0.1969,,,
2025-04-16,81.1376,50,,,20.3262,8.3647,30.4475,50,,,,,48,,,147,12,69,0,1605,337,1033,909,607,1335,39,7,,,,,,,,,,,,,,,,,,,,,,,,87.6172,80.0197,47.262,26.2457,23.0883,3.9467,44.6581,27.5,1.1347,0.296,0.8387,8.0414,21.411,-13.3695,30.1924,58.1154,-27.923,10.3108,1.0853,9.2255,43.2166,1.184,0.331,10.5081,0.1973,0.148,,,
2025-04-17,81.5712,50,,,17.9273,9.6949,32.7204,50,,,,,47,,,86,9,44,0,1606,336,1096,846,647,1295,43,4,,,,,,,,,,,,,,,,,,,,,,,,87.3829,80.7787,50.5175,27.3534,19.0241,4.9778,41.1917,24.7525,1.0843,0.1479,0.9364,8.7235,18.7284,-10.0049,30.8526,56.5796,-25.727,7.8364,1.2321,6.6042,41.794,1.2814,0.3329,7.8364,0.345,0.1971,,,
2025-04-21,87.5572,50,,,10.903,10.8614,36.4544,50,,,,,53,,,181,10,105,0,1733,212,1282,663,729,1216,66,6,79.7468,20.2532,60,53,82,0.6596,0.3217,,,,,,,,,,,,,,,,,90.8465,87.4508,59.8917,30.7087,29.7736,4.8228,47.2727,24.4898,1.5256,0.2461,1.2795,9.9902,13.1398,-3.1496,32.874,52.7067,-19.8327,14.0748,1.1811,12.8937,34.4488,1.6732,0.5996,14.9606,0.2461,0.1969,,,
2025-04-22,88.4567,50,,,8.9084,11.5433,38.0176,50,,,,,70,,,129,13,72,0,1745,199,1365,579,755,1189,56,5,,,,,,,,,,,,,,,,,,,,,,,,91.2679,88.7519,65.2689,32.3631,23.927,4.4894,43.0928,40.6593,1.0853,0.2467,0.8387,9.8668,11.0015,-1.1347,33.6458,49.6793,-16.0335,10.3108,1.8254,8.4854,37.5432,2.6147,0.6416,11.4948,0.444,0.1973,,,
2025-04-23,88.6192,50,,,8.0335,11.7992,38.954,50,,,,,89,,,95,15,44,0,1744,200,1376,568,771,1173,31,3,,,,,,,,,,,,,,,,,,,,,,,,88.154,87.7098,65.4985,33.1688,16.0415,8.0948,45.2308,18.9024,0.7404,0.1481,0.5923,10.3159,10.1678,0.1481,34.304,49.0128,-14.7088,7.2557,1.5301,5.7256,26.2586,3.4551,0.5747,6.4166,0.4936,0.1481,,,
2025-04-24,87.5262,50,,,7.8275,12.0134,38.468,50,,,,,115,,,85,27,31,1,1723,220,1394,549,764,1179,24,6,,,,,,,,,,,,,,,,,,,,,,,,84.9383,86.4198,66.8642,32.642,16.0988,6.963,38.0368,33.3333,1.037,0.2469,0.7901,10.5185,9.679,0.8395,33.9259,48.642,-14.716,6.1235,2.321,3.8025,43.4074,3.3086,0.4659,4.8889,0.6914,0.1481,,,
2025-04-25,65.2429,50,,,16.2479,9.7152,32.7889,50,,,,,1049,,,19,356,18,0,1276,666,1031,911,647,1295,15,9,,,,,,,,,,,,,,,,,,,,,,,,41.8685,60.3065,45.823,26.8908,6.2284,66.0405,24.6032,46.4072,0.6426,0.3955,0.2472,8.7494,18.6357,-9.8863,30.697,56.5497,-25.8527,1.5324,30.6476,-29.1152,7.6125,1.6312,0.8912,2.5704,1.7795,0.1977,,,
2025-04-28,64.0631,50,,,14.9564,10.9265,33.361,50,,,,,153,,,64,39,18,1,1263,683,1061,885,667,1279,15,10,78.903,21.097,60,64,77,0.6988,0.2829,,,,,,,,,,,,,,,,,45.0836,59.3412,47.4926,27.2861,14.2085,10.5211,33.218,36.4486,0.6391,0.3933,0.2458,9.0954,18.4857,-9.3904,30.4326,55.7522,-25.3196,4.7198,3.8348,0.885,35.5457,1.7699,0.2198,1.9666,3.0482,0.295,,,
2025-04-29,61.7155,50,,,15.1464,10.795,32.9707,50,,,,,116,,,54,26,10,1,1215,728,1036,907,656,1287,19,8,,,,,,,,,,,,,,,,,,,,,,,,42.9348,56.4229,45.751,26.6304,14.081,7.1146,29.1228,38.8889,0.7411,0.2964,0.4447,8.8439,19.5652,-10.7213,30.1383,55.7312,-25.5929,4.1008,2.7668,1.334,38.4387,1.581,0.1989,1.4822,4.1502,0.247,,,
2025-04-30,44.9372,50,,,20.795,10.1674,30.4603,50,,,,,483,,,17,102,7,4,856,1087,820,1123,598,1345,11,16,,,,,,,,,,,,,,,,,,,,,,,,24.7036,37.5988,34.9308,23.9625,8.1028,23.913,17.6829,41.5289,0.4447,0.6917,-0.247,8.1522,25.9881,-17.836,28.4585,59.2885,-30.83,1.4328,9.9308,-8.498,28.5573,1.7292,0.3022,0.8893,9.4368,0.5435,,,
2025-05-02,41.9139,50,,,21.8136,10.0293,30.2131,50,,,,,150,,,39,29,7,3,804,1141,813,1132,594,1351,15,19,,,,,,,,,,,,,,,,,,,,,,,,24.371,34.3365,34.2378,23.7296,13.3202,9.4721,25.5556,35.9375,0.592,0.8387,-0.2467,7.9921,26.9857,-18.9936,27.5284,60.4341,-32.9058,3.404,3.404,0,32.8071,1.48,0.3003,0.9867,10.4095,0.296,,,
2025-05-05,53.3831,50,,,18.6384,10.6683,32.4201,50,,,,,80,,,131,22,12,1,1052,894,924,1022,638,1308,15,17,78.27,21.73,60,76,70,0.7356,0.2466,,,,,,,,,,,,,,,,,40.0983,47.5184,40.2948,25.7002,23.2924,6.2899,40.0844,39.0625,0.5897,0.688,-0.0983,8.5012,23.4889,-14.9877,28.8452,57.199,-28.3538,9.3366,2.457,6.8796,38.3784,3.4398,0.2886,1.2285,2.7518,0.2457,,,
2025-05-06,34.0995,50,,,26.2014,9.4024,27.2043,50,,,,,899,,,12,310,5,1,663,1281,696,1248,525,1419,12,34,,,,,,,,,,,,,,,,,,,,,,,,17.6616,26.443,27.8737,20.7203,6.3641,40.6512,14.7287,60.801,0.3947,1.5787,-1.184,7.4494,32.1658,-24.7163,25.6537,62.5062,-36.8525,0.9373,24.7163,-23.779,17.0696,2.7134,0.3377,0.6907,4.9827,0.8387,,,
2025-05-07,39.4319,50,,,24.9791,10.0251,29.2815,50,,,,,119,,,85,22,4,3,774,1171,792,1153,573,1372,14,58,,,,,,,,,,,,,,,,,,,,,,,,26.4924,31.6724,32.5111,22.7923,15.5895,16.1322,37.0253,16.8196,0.5427,2.7134,-2.1707,7.7948,31.1791,-23.3843,26.9364,60.7795,-33.8431,5.7721,2.7134,3.0587,18.7469,1.8254,0.3662,0.74,3.9961,0.6907,,,
2025-05-08,31.8562,50,,,28.7625,9.0301,26.8395,50,,,,,260,,,46,38,5,2,624,1321,674,1271,525,1419,17,33,,,,,,,,,,,,,,,,,,,,,,,,20.5926,25.679,27.5062,20.8889,21.4815,14.9136,16.5517,32.1192,0.7901,1.5309,-0.7407,7.3086,32.9383,-25.6296,25.9753,62.3704,-36.3951,3.5556,4.7901,-1.2346,13.4321,2.0741,0.412,1.1358,3.2593,0.7407,,,
2025-05-09,25.9414,50,,,32.0921,8.8285,26.0251,50,,,,,261,,,44,41,8,4,533,1412,640,1306,512,1434,8,82,,,,,,,,,,,,,,,,,,,,,,,,18.0741,22.0247,25.4321,20.2963,8.0988,37.4321,32.9268,15.0396,0.3457,3.9506,-3.6049,7.0123,35.9012,-28.8889,25.4815,62.9136,-37.4321,2.6667,5.6296,-2.963,22.963,1.3827,0.3768,0.9383,3.2099,0.7901,,,
2025-05-12,70.1245,50,,,15.8506,11.7427,35.9751,50,,,,,47,,,954,8,14,1,1435,512,1148,800,724,1224,28,8,85.6842,14.3158,60,20,80,0.4535,0.5315,,,,,,,,,,,,,,,,,79.2138,68.4029,50.4177,28.9926,81.9165,2.6536,73.9052,27.7778,1.2285,0.2948,0.9337,9.6806,20.5405,-10.86,30.7617,54.6929,-23.9312,60.5405,0.7371,59.8034,25.9459,0.9337,1.2329,1.4742,0.9828,0.2948,,,
2025-05-13,78.1263,50,,,12.6307,12.4634,38.1012,50,,,,,50,,,158,17,33,1,1563,381,1277,668,766,1179,21,4,,,,,,,,,,,,,,,,,,,,,,,,83.5062,76.1975,57.2346,31.5556,27.3086,4.642,45.3888,26.5957,0.9383,0.1481,0.7901,10.1235,17.6296,-7.5062,32.3457,52.5926,-20.2469,12.3951,1.2346,11.1605,36.0988,0.8395,0.8445,3.5062,0.3951,0.1975,,,
2025-05-14,83.9465,50,,,9.1137,13.0017,42.3077,50,,,,,31,,,199,10,43,1,1670,274,1460,485,851,1094,36,3,,,,,,,,,,,,,,,,,,,,,,,,88.4387,83.251,67.9348,35.8202,29.9901,3.1126,49.7529,22.2222,1.6304,0.0988,1.5316,11.1166,12.8458,-1.7292,34.3379,47.7273,-13.3893,14.9209,0.6917,14.2292,38.5375,0.6917,1.3103,6.2747,0.3953,0.1976,,,
2025-05-15,85.4515,50,,,7.2324,14.0468,45.8194,50,,,,,60,,,148,25,84,0,1682,263,1525,421,919,1027,37,2,,,,,,,,,,,,,,,,,,,,,,,,88.834,85.4249,73.2708,39.2292,23.3202,4.7431,48.9407,38.5417,1.5316,0.0494,1.4822,12.0059,10.919,1.087,36.3636,44.3676,-8.004,11.413,1.8281,9.585,42.9348,0.7411,1.3539,12.4506,0.3458,0.1482,,,
2025-05-16,88.0067,50,,,5.8086,14.5424,48.6419,50,,,,,69,,,188,23,156,0,1725,219,1615,330,983,962,34,1,,,,,,,,,,,,,,,,,,,,,,,,89.6296,88.3457,78.6667,42.4198,24.5432,5.4321,53.5211,31.8182,1.4815,0.0494,1.4321,12.3951,8.5926,3.8025,38.0741,42.2716,-4.1975,13.1358,1.7284,11.4074,41.679,2.6667,1.5849,21.037,0.2963,0.1975,,,
2025-05-19,88.5205,50,,,5.2217,14.712,50.7252,50,,,,,98,,,177,28,80,0,1740,209,1662,288,1037,913,44,5,86.3158,13.6842,60,15,99,0.4293,0.5557,,,,,,,,,,,,,,,,,89.1945,88.7525,80.7466,44.9902,30.7466,5.8939,41.3738,39.1667,1.9646,0.1473,1.8173,13.6051,6.9253,6.6798,38.998,38.8507,0.1473,12.721,2.3084,10.4126,30.1081,3.389,2.3545,9.8232,0.7367,0.0982,,,
2025-05-20,82.9921,50,,,6.6026,13.9992,47.8897,50,,,,,300,,,57,74,53,1,1620,325,1555,391,971,975,32,4,,,,,,,,,,,,,,,,,,,,,,,,78.1126,82.5099,75.3458,41.9466,13.4387,13.7352,30.5147,46.7626,1.334,0.1976,1.1364,12.747,9.2391,3.5079,38.2905,42.0949,-3.8043,4.1008,6.4229,-2.3221,25.0988,3.3597,1.0986,6.4723,0.3953,0.0988,,,
2025-05-21,84.0084,50,,,6.6806,14.6138,49.5198,50,,,,,99,,,81,34,31,1,1647,298,1576,370,1007,939,25,5,,,,,,,,,,,,,,,,,,,,,,,,78.716,82.0247,75.7531,43.5556,14.0741,7.3086,39.6491,37.1622,1.037,0.2469,0.7901,13.037,9.1852,3.8519,39.1111,41.1852,-2.0741,5.5802,2.716,2.8642,42.6173,4.1975,0.6293,4.5432,0.8889,0.0494,,,
2025-05-22,80.9186,50,,,7.0146,14.4468,48.81,50,,,,,98,,,70,34,27,1,1592,354,1548,399,999,948,29,4,,,,,,,,,,,,,,,,,,,,,,,,72.1481,78.6173,74.2222,43.3086,11.8025,7.0617,46.4435,39.1608,1.1852,0.1481,1.037,12.8889,9.9259,2.963,38.9136,41.284,-2.3704,5.4815,2.7654,2.716,49.6296,4.2963,0.4159,3.3086,1.037,0.0988,,,
2025-05-23,81.8789,50,,,6.1378,14.5303,50.6889,50,,,,,84,,,83,29,23,1,1610,335,1581,365,1038,908,38,3,,,,,,,,,,,,,,,,,,,,,,,,74.0119,79.8419,76.4328,45.3063,16.6502,6.5217,40.3561,36.3636,1.6304,0.1482,1.4822,13.1423,8.7451,4.3972,40.168,39.2292,0.9387,6.7194,2.3715,4.3478,47.5791,5.3854,0.6106,2.7668,1.1858,0.0988,,,
2025-05-26,80.9938,50,,,5.9627,14.9896,51.47,50,,,,,123,,,116,36,19,0,1602,349,1587,365,1058,894,41,4,87.3684,12.6316,60,18,108,0.4145,0.5714,,,,,,,,,,,,,,,,,72.5933,78.7328,76.6699,45.8743,18.9096,7.7112,41.2987,36.9427,1.7682,0.0982,1.6699,13.7525,8.2515,5.501,40.6189,37.8684,2.7505,7.8094,2.8487,4.9607,46.6601,6.8762,0.835,2.7996,1.9155,0.0982,,,
2025-05-27,79.3075,50,,,5.8824,15.0605,52.3154,50,,,,,84,,,77,25,27,0,1561,386,1554,394,1078,870,28,4,,,,,,,,,,,,,,,,,,,,,,,,69.6446,76.8016,75.4195,47.0879,13.6229,5.923,43.4783,40,1.1352,0.1481,0.9872,13.771,8.4403,5.3307,41.1649,38.3514,2.8134,5.923,2.3692,3.5538,54.8371,10.3653,0.5256,3.5538,0.9872,0.1481,,,
